('algorithm', 'FedTwin')
('gpu', 0)
('seed', 13)
('save_dir', './record/')
('rounds2', 200)
('local_ep', 5)
('frac2', 0.1)
('num_users', 100)
('local_bs', 32)
('lr', 0.1)
('model', 'lenet')
('num_classes', 10)
('level_n_system', 1.0)
('level_n_lowerb', 0.5)
('alpha_dirichlet', 10)
('non_iid_prob_class', 0.7)
('dataset', 'mnist')
('iid', False)
('LID_k', 20)
('iteration1', 5)
('rounds1', 200)
('frac1', 0.01)
('pretrained', False)
('mixup', False)
('alpha', 1)
('beta', 5)
('relabel_ratio', 0.5)
('confidence_thres', 0.5)
('clean_set_thres', 0.1)
('fine_tuning', True)
('correction', True)
('T_pl', 100)
('lambda_cen', 1.0)
('lambda_e', 0.8)
('num_gradual', 10)
('forget_rate', 0.2)
('lr_decay', 0.1)
('schedule', [])
('momentum', 0.5)
('weight_decay', 0.0001)
('feature_dim', 128)
('plr', 0.05)
('lamda', 15)
('K', 5)
('gamma', 1)
('begin_sel', 10)
('max_beta', 2)
('mu', 0.01)
Round 129 global test acc  95.4400 

Rounds 130 filter noisy data:
Round 130 train loss  -31.8615
Round 130 global test acc  95.2800 

Rounds 131 filter noisy data:
Round 131 train loss  -31.9765
Round 131 global test acc  95.3300 

Rounds 132 filter noisy data:
Round 132 train loss  -31.6145
Round 132 global test acc  95.3700 

Rounds 133 filter noisy data:
Round 133 train loss  -31.9258
Round 133 global test acc  95.3400 

Rounds 134 filter noisy data:
Round 134 train loss  -31.5060
Round 134 global test acc  95.4400 

Rounds 135 filter noisy data:
Round 135 train loss  -32.3245
Round 135 global test acc  95.5000 

Rounds 136 filter noisy data:
Round 136 train loss  -32.1115
Round 136 global test acc  95.3400 

Rounds 137 filter noisy data:
Round 137 train loss  -32.0053
Round 137 global test acc  95.3200 

Rounds 138 filter noisy data:
Round 138 train loss  -32.1742
Round 138 global test acc  95.3300 

Rounds 139 filter noisy data:
Round 139 train loss  -31.8639
Round 139 global test acc  95.3600 

Rounds 140 filter noisy data:
Round 140 train loss  -32.1727
Round 140 global test acc  95.3400 

Rounds 141 filter noisy data:
Round 141 train loss  -32.0224
Round 141 global test acc  95.3500 

Rounds 142 filter noisy data:
Round 142 train loss  -31.8139
Round 142 global test acc  95.4700 

Rounds 143 filter noisy data:
Round 143 train loss  -32.0427
Round 143 global test acc  95.6100 

Rounds 144 filter noisy data:
Round 144 train loss  -32.0791
Round 144 global test acc  95.4900 

Rounds 145 filter noisy data:
Round 145 train loss  -31.9521
Round 145 global test acc  95.6400 

Rounds 146 filter noisy data:
Round 146 train loss  -31.6446
Round 146 global test acc  95.3100 

Rounds 147 filter noisy data:
Round 147 train loss  -32.2128
Round 147 global test acc  95.4600 

Rounds 148 filter noisy data:
Round 148 train loss  -31.9062
Round 148 global test acc  95.5000 

Rounds 149 filter noisy data:
Round 149 train loss  -31.9548
Round 149 global test acc  95.4900 

Rounds 150 filter noisy data:
Round 150 train loss  -32.1752
Round 150 global test acc  95.6700 

Rounds 151 filter noisy data:
Round 151 train loss  -31.9046
Round 151 global test acc  95.7200 

Rounds 152 filter noisy data:
Round 152 train loss  -32.1588
Round 152 global test acc  95.3800 

Rounds 153 filter noisy data:
Round 153 train loss  -31.9009
Round 153 global test acc  95.4000 

Rounds 154 filter noisy data:
Round 154 train loss  -32.0106
Round 154 global test acc  95.4900 

Rounds 155 filter noisy data:
Round 155 train loss  -32.1272
Round 155 global test acc  95.5700 

Rounds 156 filter noisy data:
Round 156 train loss  -32.2322
Round 156 global test acc  95.6600 

Rounds 157 filter noisy data:
Round 157 train loss  -32.0531
Round 157 global test acc  95.4600 

Rounds 158 filter noisy data:
Round 158 train loss  -32.0887
Round 158 global test acc  95.1800 

Rounds 159 filter noisy data:
Round 159 train loss  -31.8755
Round 159 global test acc  95.5100 

Rounds 160 filter noisy data:
Round 160 train loss  -31.9904
Round 160 global test acc  95.2900 

Rounds 161 filter noisy data:
Round 161 train loss  -32.1608
Round 161 global test acc  95.4100 

Rounds 162 filter noisy data:
Round 162 train loss  -31.8963
Round 162 global test acc  95.3500 

Rounds 163 filter noisy data:
Round 163 train loss  -32.2736
Round 163 global test acc  95.5700 

Rounds 164 filter noisy data:
Round 164 train loss  -31.9384
Round 164 global test acc  95.4800 

Rounds 165 filter noisy data:
Round 165 train loss  -32.1957
Round 165 global test acc  95.5800 

Rounds 166 filter noisy data:
Round 166 train loss  -31.8273
Round 166 global test acc  95.8200 

Rounds 167 filter noisy data:
Round 167 train loss  -31.8601
Round 167 global test acc  95.7200 

Rounds 168 filter noisy data:
Round 168 train loss  -31.8398
Round 168 global test acc  95.5100 

Rounds 169 filter noisy data:
Round 169 train loss  -32.2626
Round 169 global test acc  95.4200 

Rounds 170 filter noisy data:
Round 170 train loss  -32.1734
Round 170 global test acc  95.7300 

Rounds 171 filter noisy data:
Round 171 train loss  -32.2924
Round 171 global test acc  95.6600 

Rounds 172 filter noisy data:
Round 172 train loss  -32.2966
Round 172 global test acc  95.6800 

Rounds 173 filter noisy data:
Round 173 train loss  -32.4305
Round 173 global test acc  95.7500 

Rounds 174 filter noisy data:
Round 174 train loss  -32.3430
Round 174 global test acc  95.7500 

Rounds 175 filter noisy data:
Round 175 train loss  -32.3337
Round 175 global test acc  95.7700 

Rounds 176 filter noisy data:
Round 176 train loss  -32.3817
Round 176 global test acc  95.6900 

Rounds 177 filter noisy data:
Round 177 train loss  -32.2732
Round 177 global test acc  95.6200 

Rounds 178 filter noisy data:
Round 178 train loss  -32.0333
Round 178 global test acc  95.7800 

Rounds 179 filter noisy data:
Round 179 train loss  -32.1666
Round 179 global test acc  95.7400 

Rounds 180 filter noisy data:
Round 180 train loss  -32.1087
Round 180 global test acc  95.7300 

Rounds 181 filter noisy data:
Round 181 train loss  -31.8664
Round 181 global test acc  95.7900 

Rounds 182 filter noisy data:
Round 182 train loss  -32.1351
Round 182 global test acc  95.7100 

Rounds 183 filter noisy data:
Round 183 train loss  -32.1914
Round 183 global test acc  95.8800 

Rounds 184 filter noisy data:
Round 184 train loss  -32.2605
Round 184 global test acc  95.7900 

Rounds 185 filter noisy data:
Round 185 train loss  -31.9922
Round 185 global test acc  95.6800 

Rounds 186 filter noisy data:
Round 186 train loss  -32.2528
Round 186 global test acc  95.7000 

Rounds 187 filter noisy data:
Round 187 train loss  -32.2728
Round 187 global test acc  95.7600 

Rounds 188 filter noisy data:
Round 188 train loss  -32.2134
Round 188 global test acc  95.6500 

Rounds 189 filter noisy data:
Round 189 train loss  -32.3150
Round 189 global test acc  95.7000 

Rounds 190 filter noisy data:
Round 190 train loss  -32.1462
Round 190 global test acc  95.6100 

Rounds 191 filter noisy data:
Round 191 train loss  -32.2041
Round 191 global test acc  95.6400 

Rounds 192 filter noisy data:
Round 192 train loss  -31.9590
Round 192 global test acc  95.7000 

Rounds 193 filter noisy data:
Round 193 train loss  -31.8685
Round 193 global test acc  95.5900 

Rounds 194 filter noisy data:
Round 194 train loss  -32.0850
Round 194 global test acc  95.5900 

Rounds 195 filter noisy data:
Round 195 train loss  -32.3147
Round 195 global test acc  95.6700 

Rounds 196 filter noisy data:
Round 196 train loss  -32.1291
Round 196 global test acc  95.8500 

Rounds 197 filter noisy data:
Round 197 train loss  -32.0400
Round 197 global test acc  95.7100 

Rounds 198 filter noisy data:
Round 198 train loss  -32.0263
Round 198 global test acc  95.7100 

Rounds 199 filter noisy data:
Round 199 train loss  -31.9943
Round 199 global test acc  95.7000 

Round 199 Fscore 

[0.9672130942344666, 0.9115645885467529, 0.9830508828163147, 0.9854133129119873, 0.934959352016449, 0.9794051051139832, 0.9527273178100586, 0.9809104204177856, 0.9805615544319153, 0.9778933525085449, 0.936170220375061, 0.9797979593276978, 0.96484375, 0.9777777194976807, 0.9806094169616699, 0.9729729890823364, 0.9661538600921631, 0.9644013047218323, 0.9442378878593445, 0.9782178401947021, 0.964285671710968, 0.9071038365364075, 0.9239765405654907, 0.9722627401351929, 0.9726962447166443, 0.9200000166893005, 0.9714285731315613, 0.9801979660987854, 0.973089337348938, 0.9523809552192688, 0.9557195901870728, 0.9866666793823242, 0.9796510934829712, 0.9801136255264282, 0.9800000190734863, 0.9402985572814941, 0.889830470085144, 0.9477612376213074, 0.9615384340286255, 0.9347078800201416, 0.9816513657569885, 0.9582505226135254, 0.964102566242218, 0.9852398037910461, 0.9715762138366699, 0.9837996959686279, 0.9779735207557678, 0.9796839952468872, 0.9669291377067566, 0.9809160232543945, 0.9652509689331055, 0.9797860383987427, 0.9577464461326599, 0.9787233471870422, 0.9784172773361206, 0.9667519330978394, 0.9612403512001038, 0.9629629850387573, 0.9873417615890503, 0.9790576100349426, 0.9460580945014954, 0.954954981803894, 0.9683098793029785, 0.970059871673584, 0.9115646481513977, 0.9251700639724731, 0.9655172824859619, 0.9700598120689392, 0.9313725829124451, 0.9663461446762085, 0.9222222566604614, 0.9684210419654846, 0.9831823706626892, 0.9333332777023315, 0.9878541827201843, 0.9599999785423279, 0.9740259647369385, 0.9777777791023254, 0.9787233471870422, 0.9090909361839294, 0.9673202633857727, 0.9666666388511658, 0.8539326190948486, 0.9734150767326355, 0.9719934463500977, 0.9736841917037964, 0.9514563083648682, 0.9045226573944092, 0.977319598197937, 0.958742618560791, 0.9411764144897461, 0.9875389337539673, 0.9800443649291992, 0.9207547307014465, 0.9865471124649048, 0.9210525751113892, 0.9389312863349915, 0.9385964870452881, 0.9686924815177917, 0.9747675657272339]
time : 8814.877419948578
